Timestamp,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,attack
31712,0.438001058,1.0,1.0,0,0.937498892,0.213568648,0.11296995,0.977542045,1.0,0,0,1.0,0,1.0,0,0.484676032,0.953698616,0.87373942,0.5,0.0,0.5,1.0,0,1.0,0.999644623,0.129223694,0.975877672,0.857513759,0,1,0,0,1,0.95513065,0.104588677,0.562499201,0.013885339,0.976656032,0.930372411,0.968104751,0.972115697,1,0,0.954895714,0.301310156,0.955714446,0.0,0,0.0,0,0
31713,0.438625933,1.0,1.0,0,0.937498892,0.210758551,0.112489498,0.979370266,1.0,0,0,1.0,0,1.0,0,0.667121895,0.991500033,0.872944664,0.5,1.0,0.5,0.0,0,1.0,0.999644623,0.129223694,0.975804154,0.854476539,0,1,0,0,1,0.95513065,0.105937708,0.562499201,0.013885339,0.97636434,0.932395414,0.967769021,0.972115697,1,0,0.954801678,0.286026279,0.955714446,0.0,0,0.0,0,0
31714,0.437286802,1.0,1.0,0,0.937498892,0.209955487,0.112537506,0.978752284,1.0,0,0,1.0,0,1.0,0,0.921787453,0.954323305,0.871922785,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.125469164,0.976391157,0.850008654,0,1,0,0,1,0.95513065,0.105937708,0.560452772,0.013885339,0.975926943,0.945427034,0.967769021,0.972115697,1,0,0.954081252,0.279476047,0.954984428,0.0,0,0.0,0,0
31715,0.439139251,1.0,1.0,0,0.937498892,0.209353502,0.112585514,0.97872656,1.0,0,0,1.0,0,1.0,0,0.95782135,0.951390426,0.874193664,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.125469164,0.976904355,0.849392487,0,1,0,0,1,0.95513065,0.103913504,0.564548827,0.014012756,0.977239987,0.935406412,0.967769021,0.972115697,1,0,0.955020835,0.301310156,0.955795446,0.0,0,0.0,0,0
31716,0.438670567,1.0,1.0,0,0.937498892,0.20714539,0.112585514,0.977542045,1.0,0,0,1.0,0,1.0,0,0.958655974,0.953073927,0.875465342,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.125469164,0.974777757,0.849898586,0,1,0,0,1,0.95513065,0.102901402,0.560452772,0.014012756,0.975342988,0.936582457,0.967769021,0.97251947,1,0,0.953392303,0.275109225,0.954132656,0.0,0,0.0,0,0
31717,0.438447397,1.0,1.0,0,0.937498892,0.209955487,0.112585514,0.978880905,1.0,0,0,1.0,0,1.0,0,0.959566194,0.95125455,0.875442664,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.125469164,0.974191326,0.850690989,0,1,0,0,1,0.95513065,0.100877199,0.560452772,0.014012756,0.974759602,0.933994938,0.967433226,0.972115697,1,0,0.953642937,0.301310156,0.954984428,0.0,0,0.0,0,0
31718,0.438045692,1.0,1.0,0,0.937498892,0.212364679,0.112585514,0.978211676,1.0,0,0,1.0,0,1.0,0,0.960400582,0.950657206,0.87773622,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.125469164,0.977490786,0.852341676,0,1,0,0,1,0.95513065,0.100202684,0.564548827,0.014012756,0.977020862,0.932254376,0.968356499,0.973732051,1,0,0.955584663,0.31877717,0.957093481,0.0,0,0.0,0,0
31719,0.438224228,1.0,1.0,0,0.937498892,0.209955487,0.112585514,0.97872656,1.0,0,0,1.0,0,1.0,0,0.952283488,0.948484679,0.877668072,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.126095326,0.976500719,0.854762672,0,1,0,0,1,0.95513065,0.098852995,0.564548827,0.014012756,0.97636434,0.93837003,0.967265393,0.972519786,1,0,0.9556787,0.305676977,0.9558767,0.0,0,0.0,0,0
31720,0.440545362,1.0,1.0,0,0.937498892,0.211360536,0.112585514,0.977747838,1.0,0,0,1.0,0,1.0,0,0.941283834,0.9399845,0.877849724,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.126720267,0.977124052,0.856039137,0,1,0,0,1,0.95513065,0.098852995,0.564548827,0.014012756,0.976875158,0.938746497,0.967769021,0.971913495,1,0,0.955271469,0.296943334,0.956525464,0.0,0,0.0,0,0
31721,0.440098966,1.0,1.0,0,0.937498892,0.210758551,0.112537506,0.979138548,1.0,0,0,1.0,0,1.0,0,0.946821696,0.939767439,0.878076846,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.126720267,0.975474322,0.856193164,0,1,0,0,1,0.95513065,0.098852995,0.57274733,0.014012756,0.976875158,0.93620599,0.967936853,0.971913495,1,0,0.955271469,0.301310156,0.956525464,0.0,0,0.0,0,0
31722,0.441237216,1.0,1.0,0,0.937498892,0.210758551,0.112489498,0.978263124,1.0,0,0,1.0,0,1.0,0,0.943104274,0.940364783,0.878553768,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.126720267,0.977417554,0.856325212,0,1,0,0,1,0.95513065,0.098852995,0.585553495,0.014012756,0.976875158,0.935218362,0.965922343,0.972923874,1,0,0.95539659,0.301310156,0.956565964,0.0,0,0.0,0,0
31723,0.441995992,1.0,1.0,0,0.937498892,0.210758551,0.112393108,0.979602386,1.0,0,0,1.0,0,1.0,0,0.942117985,0.94003919,0.878758098,0.5,1.0,0.5,0.5,0,1.0,0.999709115,0.123591899,0.976391157,0.856941494,0,1,0,0,1,0.95513065,0.098852995,0.652151947,0.014012756,0.975489261,0.941004562,0.967936853,0.972923874,1,0,0.954394447,0.296943334,0.954903427,0.0,0,0.0,0,0
31724,0.441170236,1.0,1.0,0,0.937498892,0.208751517,0.112393108,0.979396191,1.0,0,0,1.0,0,1.0,0,0.945304347,0.939007086,0.878871716,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.121714634,0.974777757,0.858284069,0,1,0,0,1,0.95513065,0.098852995,0.741804694,0.014012756,0.975744243,0.940158339,0.967517207,0.972115697,1,0,0.955083396,0.323143992,0.955511691,0.0,0,0.0,0,0
31725,0.441036335,1.0,1.0,0,0.937498892,0.208751517,0.112393108,0.978056929,1.0,0,0,1.0,0,1.0,0,0.944469722,0.939767439,0.880302311,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.121714634,0.974777757,0.860176872,0,1,0,0,1,0.949973846,0.099021459,0.834017075,0.014012756,0.974613613,0.9338539,0.96844048,0.97251947,1,0,0.954707641,0.301310156,0.955065428,0.0,0,0.0,0,0
31726,0.441125602,1.0,1.0,0,0.937498892,0.208751517,0.112393108,0.978263124,1.0,0,0,1.0,0,1.0,0,0.946062903,0.939115617,0.880597468,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.121714634,0.976720988,0.859604607,0,1,0,0,1,0.948168803,0.099865097,0.887296157,0.014012756,0.974394772,0.924632856,0.967769021,0.97251947,1,0,0.954331886,0.296943334,0.955065428,0.0,0,0.0,0,0
31727,0.441170236,1.0,1.0,0,0.937498892,0.211159456,0.111816266,0.978469118,1.0,0,0,1.0,0,1.0,0,0.944545791,0.940093455,0.881006242,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.124373686,0.973971629,0.859538611,0,1,0,0,1,0.951005529,0.103913504,0.912911684,0.014012756,0.974394772,0.930419423,0.968608378,0.974742429,1,0,0.954018692,0.296943334,0.954700419,0.0,0,0.0,0,0
31728,0.440500671,1.0,1.0,0,0.937498892,0.209152423,0.112393108,0.979035651,1.0,0,0,1.0,0,1.0,0,0.945304347,0.94003919,0.88157399,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.123904369,0.975657689,0.862069619,0,1,0,0,1,0.951005529,0.101215443,0.903689966,0.014012756,0.975124431,0.930137349,0.967936853,0.972822773,1,0,0.954895714,0.310043799,0.955957954,7.34e-05,0,0.0,0,0
31729,0.442643269,1.0,1.0,0,0.937498892,0.211762068,0.112489498,0.97836602,1.0,0,0,1.0,0,1.0,0,0.947049191,0.93968604,0.881778376,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.127033958,0.975071258,0.862928017,0,1,0,0,1,0.954098968,0.101889959,0.893445034,0.014522287,0.975087721,0.933383409,0.967936853,0.973934253,1,0,0.954707641,0.301310156,0.955957954,7.34e-05,0,0.0,0,0
31730,0.441951358,1.0,1.0,0,0.937498892,0.211159456,0.112393108,0.978056929,1.0,0,0,1.0,0,1.0,0,0.946290635,0.938627016,0.881642137,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.127033958,0.975291242,0.863830317,0,1,0,0,1,0.95513065,0.102564474,0.861680629,0.014203813,0.973957091,0.939405405,0.970958487,0.973732051,1,0,0.955302945,0.299126745,0.9559172,0.0,0,0.0,0,0
31731,0.443245855,1.0,1.0,0,0.937498892,0.212364679,0.112393108,0.977593493,1.0,0,0,1.0,0,1.0,0,0.948642135,0.939550377,0.882391481,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.127033958,0.974850989,0.864644642,0,1,0,0,1,0.95513065,0.102564474,0.84221398,0.014522287,0.976656317,0.933948292,0.970958487,0.972923874,1,0,0.955710176,0.28820969,0.956768972,0.0,0,0.0,0,0
31732,0.444696542,1.0,1.0,0,0.937498892,0.208751517,0.112393108,0.977181304,1.0,0,0,1.0,0,1.0,0,0.943711403,0.94003919,0.882868403,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.125156693,0.974044862,0.86603129,0,1,0,0,1,0.959255772,0.10054027,0.820697704,0.014522287,0.97541584,0.927926296,0.967601058,0.97363095,1,0,0.954707641,0.28820969,0.955876447,7.34e-05,0,0.0,0,0
31733,0.442196873,1.0,1.0,0,0.937498892,0.208751517,0.112393108,0.979035651,1.0,0,0,1.0,0,1.0,0,0.944773523,0.93922436,0.882050855,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.125156693,0.974191326,0.866273407,0,1,0,0,1,0.959255772,0.10054027,0.815575238,0.014522287,0.97468675,0.936770506,0.967601058,0.974035038,1,0,0.954707641,0.296943334,0.955714446,7.34e-05,0,0.0,0,0
31734,0.440478382,1.0,1.0,0,0.937498892,0.211159456,0.112393108,0.978572014,1.0,0,0,1.0,0,1.0,0,0.944773523,0.938627016,0.884457915,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.126407796,0.974191326,0.867263739,0,1,0,0,1,0.959255772,0.09716572,0.80635352,0.014522287,0.973519409,0.920869292,0.969279772,0.977571047,1,0,0.954707641,0.296943334,0.955065428,7.34e-05,0,0.0,0,0
31735,0.440366769,1.0,1.0,0,0.937498892,0.208750891,0.11162386,0.978340296,1.0,0,0,1.0,0,1.0,0,0.941738825,0.939495899,0.885411759,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.127658899,0.974411595,0.869244575,0,1,0,0,1,0.959255772,0.098177822,0.793032551,0.014840762,0.975124147,0.925997318,0.969195856,0.972115697,1,0,0.954926994,0.296943334,0.956281956,7.34e-05,0,0.0,0,0
31736,0.442754825,1.0,1.0,0,0.937498892,0.209152423,0.11162386,0.977954033,1.0,0,0,1.0,0,1.0,0,0.946290635,0.940201986,0.883958372,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.127658899,0.974411595,0.871423454,0,1,0,0,1,0.959255772,0.099189924,0.787910085,0.01490447,0.975342988,0.929055328,0.967768955,0.978581426,1,0,0.95458252,0.296943334,0.955389937,0.0,0,0.0,0,0
31737,0.443870787,1.0,1.0,0,0.937498892,0.209152423,0.11162386,0.977773763,1.0,0,0,1.0,0,1.0,0,0.945076851,0.939278625,0.88448065,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.129849855,0.973457859,0.871709587,0,1,0,0,1,0.962865857,0.099189924,0.779714779,0.01490447,0.974394772,0.934512441,0.969615568,0.979793849,1,0,0.954989555,0.286026279,0.955876447,0.0,0,0.0,0,0
31738,0.442107605,1.0,1.0,0,0.937498892,0.209152423,0.11162386,0.978134302,1.0,0,0,1.0,0,1.0,0,0.94204239,0.940256252,0.886274663,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.129849855,0.974337791,0.870102859,0,1,0,0,1,0.96235082,0.099189924,0.772542687,0.01490447,0.973993517,0.942274999,0.968104685,0.97251947,1,0,0.955020835,0.28820969,0.956363463,0.0,0,0.0,0,0
31739,0.442933361,1.0,1.0,0,0.937498892,0.209152423,0.11162386,0.977747838,1.0,0,0,1.0,0,1.0,0,0.943711403,0.938844077,0.887909702,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.129849855,0.975511225,0.870058843,0,1,0,0,1,0.96235082,0.101552372,0.763320969,0.01490447,0.976510328,0.929996311,0.968104685,0.97251947,1,0,0.956211052,0.28820969,0.957741992,0.0,0,0.0,0,0
31740,0.444138647,1.0,1.0,0,0.937498892,0.209152423,0.11162386,0.977619217,1.0,0,0,1.0,0,1.0,0,0.941738825,0.93857275,0.889272263,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.129536774,0.97375136,0.872259759,0,1,0,0,1,0.96235082,0.101552372,0.767420221,0.01490447,0.973737965,0.937288378,0.970622691,0.979187716,1,0,0.955083396,0.310043799,0.956444463,0.0,0,0.0,0,0
31741,0.444830444,1.0,1.0,0,0.937498892,0.211560988,0.111143408,0.978752284,1.0,0,0,1.0,0,1.0,0,0.942193817,0.939550377,0.889226794,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.127502664,0.973054795,0.874614702,0,1,0,0,1,0.960287455,0.101552372,0.762297755,0.01490447,0.973519409,0.923456811,0.967769021,0.977066016,1,0,0.955020835,0.283842869,0.955957954,0.0,0,0.0,0,0
31742,0.44440645,1.0,1.0,0,0.937498892,0.21196252,0.111816266,0.976511874,1.0,0,0,1.0,0,1.0,0,0.944318295,0.939550377,0.889022463,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.126407796,0.973678128,0.874504634,0,1,0,0,1,0.962092497,0.102901402,0.762297755,0.01490447,0.974285494,0.942133962,0.969699549,0.973732051,1,0,0.955020835,0.283842869,0.955957954,0.0,0,0.0,0,0
31743,0.445968751,1.0,1.0,0,0.937498892,0.209152423,0.111816266,0.97733585,1.0,0,0,1.0,0,1.0,0,0.945531842,0.939550377,0.889862689,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.129223694,0.973457859,0.877630001,0,1,0,0,1,0.957709053,0.099189924,0.762297755,0.015159236,0.97432192,0.92642043,0.970958487,0.97312576,1,0,0.955020835,0.283842869,0.955957954,0.0,0,0.0,0,0
31744,0.443893075,1.0,1.0,0,0.937498892,0.209152423,0.111816266,0.977953832,1.0,0,0,1.0,0,1.0,0,0.943255937,0.9406908,0.88931762,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.129223694,0.975290955,0.878598296,0,1,0,0,1,0.959255772,0.101552372,0.755122466,0.015159236,0.974394772,0.93168986,0.96844048,0.97251947,1,0,0.95539659,0.28820969,0.956079455,0.0,0,0.0,0,0
31745,0.447039965,1.0,1.0,0,0.937498892,0.209152423,0.111816266,0.978932554,1.0,0,0,1.0,0,1.0,0,0.945076851,0.939034219,0.889953459,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.129379929,0.973604896,0.878620333,0,1,0,0,1,0.959255772,0.103239647,0.755122466,0.015286619,0.973300284,0.922656865,0.96844048,0.979187716,1,0,0.95539659,0.28820969,0.955957954,0.0,0,0.0,0,0
31746,0.445678602,1.0,1.0,0,0.937498892,0.211159456,0.111816266,0.978984203,1.0,0,0,1.0,0,1.0,0,0.948793799,0.940528003,0.892088098,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.129536164,0.975290955,0.878510264,0,1,0,0,1,0.959255772,0.103239647,0.755122466,0.015286619,0.975160857,0.924680236,0.968524397,0.972923874,1,0,0.956023175,0.305676977,0.956687971,0.0,0,0.0,0,0
31747,0.445209861,1.0,1.0,0,0.937498892,0.211159456,0.111527844,0.97836602,1.0,0,0,1.0,0,1.0,0,0.94947676,0.939713173,0.891679381,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.131100959,0.973714744,0.879522747,0,1,0,0,1,0.959255772,0.101552372,0.755122466,0.015031853,0.973592261,0.934183354,0.970454859,0.972923874,1,0,0.955960418,0.296943334,0.956322709,0.0,0,0.0,0,0
31748,0.445924117,1.0,1.0,0,0.937498892,0.211159456,0.111527844,0.978469118,1.0,0,0,1.0,0,1.0,0,0.94583517,0.938844077,0.890702859,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.131100959,0.974667909,0.88143753,0,1,0,0,1,0.959255772,0.101552372,0.755122466,0.015031853,0.975671391,0.939828884,0.968104685,0.971509249,1,0,0.956461686,0.312227074,0.957823499,0.0,0,0.0,0,0
31749,0.446995388,1.0,1.0,0,0.937498892,0.211159456,0.111527844,0.978880905,1.0,0,0,1.0,0,1.0,0,0.941662994,0.938844077,0.890498528,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.131100959,0.976610854,0.882670036,0,1,0,0,1,0.959255772,0.103239647,0.755122466,0.015159236,0.976802306,0.934700858,0.967936853,0.971913495,1,0,0.956837441,0.301310156,0.957863999,0.0,0,0.0,0,0
31750,0.446482012,1.0,1.0,0,0.937498892,0.213167743,0.110951002,0.978752284,1.0,0,0,1.0,0,1.0,0,0.944242226,0.939658908,0.892451459,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.12797259,0.974631292,0.88458482,0,1,0,0,1,0.959255772,0.103239647,0.755122466,0.015031853,0.975634681,0.933430421,0.969783465,0.97312576,1,0,0.956148491,0.305676977,0.957093481,0.0,0,0.0,0,0
31751,0.445544643,1.0,1.0,0,0.937498892,0.209553955,0.111527844,0.978160026,1.0,0,0,1.0,0,1.0,0,0.945380178,0.938789812,0.893087298,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.12797259,0.974961124,0.88427665,0,1,0,0,1,0.959255772,0.100371148,0.752049626,0.015031853,0.974394772,0.931172356,0.971126319,0.979793691,1,0,0.955647224,0.305676977,0.956363463,0.0,0,0.0,0,0
31752,0.447107001,1.0,1.0,0,0.937498892,0.207546922,0.111527844,0.978468917,1.0,0,0,1.0,0,1.0,0,0.945076851,0.938029459,0.893950202,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.12797259,0.975254339,0.884870895,0,1,0,0,1,0.956162333,0.099189924,0.752049626,0.015031853,0.97432192,0.928349775,0.96877621,0.97251947,1,0,0.955083592,0.31877717,0.956079201,0.0,0,0.0,0,0
31753,0.44592406,1.0,1.0,0,0.937498892,0.208751517,0.111335439,0.979550736,1.0,0,0,1.0,0,1.0,0,0.944242226,0.939197015,0.894676924,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.128285061,0.973824593,0.885267039,0,1,0,0,1,0.956162333,0.102564474,0.747950374,0.015031853,0.975562113,0.933900913,0.967936853,0.975853593,1,0,0.954770202,0.31877717,0.955957701,0.0,0,0.0,0,0
31754,0.445522355,1.0,1.0,0,0.937498892,0.208751517,0.111335439,0.979293294,1.0,0,0,1.0,0,1.0,0,0.943938661,0.938898343,0.893813906,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.130162326,0.976317352,0.886015369,0,1,0,0,1,0.959772418,0.102564474,0.747950374,0.015031853,0.975598254,0.940110959,0.96877621,0.972923874,1,0,0.956336564,0.283842869,0.957863999,0.0,0,0.0,0,0
31755,0.445522355,1.0,1.0,0,0.937498892,0.208751517,0.111335439,0.978880905,1.0,0,0,1.0,0,1.0,0,0.946062903,0.939740306,0.894767693,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.130162326,0.975071258,0.88784212,0,1,0,0,1,0.959772418,0.102564474,0.747950374,0.015031853,0.975780669,0.924021327,0.968356499,0.972923874,1,0,0.955897858,0.283842869,0.957823499,0.0,0,0.0,0,0
31756,0.445924117,1.0,1.0,0,0.937498892,0.209955487,0.111335439,0.978880905,1.0,0,0,1.0,0,1.0,0,0.939007692,0.938681281,0.894903989,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.131413429,0.974411309,0.887666056,0,1,0,0,1,0.959772418,0.102564474,0.752049626,0.015031853,0.97468675,0.933994938,0.967769021,0.972115697,1,0,0.955897858,0.283842869,0.957093481,0.0,0,0.0,0,0
31757,0.445009037,1.0,1.0,0,0.937498892,0.209955487,0.111335439,0.979550937,1.0,0,0,1.0,0,1.0,0,0.944697454,0.939848837,0.89497208,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.131413429,0.974631292,0.888898619,0,1,0,0,1,0.959772418,0.102732938,0.748976786,0.015031853,0.975488976,0.943262994,0.967181477,0.979187716,1,0,0.955897858,0.283842869,0.956525464,0.0,0,0.0,0,0
31758,0.445343819,1.0,1.0,0,0.937498892,0.209955487,0.111335439,0.978572215,1.0,0,0,1.0,0,1.0,0,0.946593963,0.939142962,0.896652532,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.132665753,0.974777757,0.889206674,0,1,0,0,1,0.959772418,0.104588677,0.746415553,0.015031853,0.975926658,0.937429415,0.966929664,0.97251947,1,0,0.956336369,0.283842869,0.9579855,0.0,0,0.0,0,0
31759,0.448423786,1.0,1.0,0,0.937498892,0.209955487,0.111335439,0.978829456,1.0,0,0,1.0,0,1.0,0,0.942497618,0.939115617,0.897901533,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.130162326,0.977710483,0.89024108,0,1,0,0,1,0.959772418,0.107624983,0.74385432,0.015031853,0.976875158,0.944533064,0.970958487,0.97251947,1,0,0.956461686,0.283842869,0.95749899,0.0,0,0.0,0,0
31760,0.449673649,1.0,1.0,0,0.937498892,0.209955487,0.111335439,0.978829456,1.0,0,0,1.0,0,1.0,0,0.944621386,0.939034219,0.898673611,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.129849855,0.976317638,0.890659261,0,1,0,0,1,0.959772418,0.104251749,0.74385432,0.015031853,0.976875158,0.942227987,0.967769021,0.97251947,1,0,0.95705699,0.283842869,0.958553516,0.0,0,0.0,0,0
31761,0.448981739,1.0,1.0,0,0.937498892,0.208751517,0.111335439,0.977928108,1.0,0,0,1.0,0,1.0,0,0.949400928,0.939441422,0.898491959,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.129849855,0.976610854,0.890175084,0,1,0,0,1,0.959772418,0.103407453,0.74385432,0.015159236,0.975561828,0.927173363,0.967769021,0.97251947,1,0,0.956054455,0.283842869,0.957904499,0.0,0,0.0,0,0
31762,0.448401441,1.0,1.0,0,0.937498892,0.208751517,0.110566566,0.978778008,1.0,0,0,1.0,0,1.0,0,0.944849118,0.93914275,0.899036915,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.130162326,0.976244406,0.892882213,0,1,0,0,1,0.959772418,0.103239647,0.737705442,0.015159236,0.974759602,0.939075951,0.970958487,0.97251947,1,0,0.955835297,0.294759923,0.956930973,0.0,0,0.0,0,0
31763,0.449762917,1.0,1.0,0,0.934090837,0.209955487,0.111047018,0.97769639,1.0,0,0,1.0,0,1.0,0,0.947807747,0.939278625,0.899082385,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.13172712,0.973824593,0.893366389,0,1,0,0,1,0.959772418,0.103239647,0.736682228,0.015159236,0.974686465,0.941569446,0.966929598,0.97251947,1,0,0.955897858,0.279476047,0.956687971,0.0,0,0.0,0,0
31764,0.448691533,1.0,1.0,0,0.939772111,0.209955487,0.111527844,0.977593493,1.0,0,0,1.0,0,1.0,0,0.946745627,0.939550165,0.900217767,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.133291915,0.976757318,0.896381631,0,1,0,0,1,0.959772418,0.103239647,0.736682228,0.015159236,0.976875158,0.93404195,0.964915219,0.97251947,1,0,0.956461686,0.28820969,0.957782492,0.0,0,0.0,0,0
31765,0.447084655,1.0,1.0,0,0.939772111,0.209955487,0.111047018,0.977902383,1.0,0,0,1.0,0,1.0,0,0.946745627,0.938627016,0.900876398,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.133604385,0.973714744,0.8975921,0,1,0,0,1,0.959772418,0.103239647,0.742829507,0.015159236,0.975342988,0.934183354,0.969279838,0.97251947,1,0,0.955960418,0.28820969,0.957336482,0.0,0,0.0,0,0
31766,0.44945048,1.0,1.0,0,0.939772111,0.209955487,0.110854987,0.978108377,1.0,0,0,1.0,0,1.0,0,0.948262739,0.939495899,0.901103463,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.133291915,0.975841056,0.897570063,0,1,0,0,1,0.959772418,0.103239647,0.738731854,0.015159236,0.976875158,0.947873516,0.967601058,0.972620729,1,0,0.956837441,0.28820969,0.958512763,0.0,0,0.0,0,0
31767,0.448200617,1.0,1.0,0,0.932952454,0.209955487,0.110854987,0.97890683,1.0,0,0,1.0,0,1.0,0,0.945607911,0.93857275,0.902306993,0.5,1.0,0.5,0.5,0,1.0,0.999644623,0.133135069,0.973641512,0.899418851,0,1,0,0,1,0.959772418,0.103239647,0.738731854,0.015159236,0.973373705,0.940299008,0.967768955,0.972115697,1,0,0.954958275,0.28820969,0.956119955,0.0,0,0.0,0,0
31768,0.449472712,1.0,1.0,0,0.934090837,0.210758551,0.110854987,0.977954033,1.0,0,0,1.0,0,1.0,0,0.944318058,0.938518273,0.903169954,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.130788488,0.976610854,0.89996908,0,1,0,0,1,0.959772418,0.104925606,0.731556565,0.015159236,0.975488976,0.933430789,0.970287027,0.972721672,1,0,0.955584663,0.296943334,0.956930973,7.34e-05,0,0.0,0,0
31769,0.449874474,1.0,1.0,0,0.938637274,0.214371712,0.110854987,0.97769639,1.0,0,0,1.0,0,1.0,0,0.94295261,0.937812185,0.902261637,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.130788488,0.974924794,0.901267524,0,1,0,0,1,0.959772418,0.103239647,0.732582976,0.015159236,0.975124431,0.923362786,0.967265393,0.972721672,1,0,0.95602337,0.296943334,0.957336482,7.34e-05,0,0.0,0,0
31770,0.45154833,1.0,1.0,0,0.932952454,0.214371712,0.110854987,0.976769116,1.0,0,0,1.0,0,1.0,0,0.94856654,0.938083725,0.902443289,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.130788488,0.974448212,0.903006301,0,1,0,0,1,0.959772418,0.103239647,0.732582976,0.015159236,0.974832454,0.925197372,0.967769021,0.972721672,1,0,0.955365506,0.310043799,0.956606465,0.000110088,0,0.0,0,0
31771,0.450990378,1.0,1.0,0,0.932952454,0.209152423,0.110854987,0.97872656,1.0,0,0,1.0,0,1.0,0,0.947352519,0.937866451,0.902942889,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.129849245,0.974337791,0.901707742,0,1,0,0,1,0.959772418,0.103239647,0.732582976,0.015159236,0.973701539,0.93277188,0.967601058,0.979793691,1,0,0.95458252,0.301310156,0.955065428,7.34e-05,0,0.0,0,0
31772,0.450454771,1.0,1.0,0,0.932952454,0.209152423,0.11051837,0.978237199,1.0,0,0,1.0,0,1.0,0,0.949021532,0.938898343,0.90450978,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.131100959,0.974337791,0.902015854,0,1,0,0,1,0.959772418,0.104925606,0.732582976,0.015159236,0.974394772,0.928396787,0.96844048,0.97251947,1,0,0.954144009,0.301310156,0.955146935,7.34e-05,0,0.0,0,0
31773,0.450432483,1.0,1.0,0,0.932952454,0.209152423,0.110662581,0.978005481,1.0,0,0,1.0,0,1.0,0,0.949780324,0.937703655,0.905304593,0.5,1.0,0.5,0.5,0,1.0,0.999676869,0.131100959,0.975364474,0.904546976,0,1,0,0,1,0.957709053,0.107624983,0.732582976,0.015031853,0.975780669,0.926749884,0.968608313,0.97251947,1,0,0.955929334,0.312227074,0.957174481,7.34e-05,0,0.0,0,0
