Timestamp,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,attack
41765,0.0,2.34e-06,4.99e-06,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.163405088,0.255351682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0
14218,0.0,9.67e-06,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025490196,0.178431373,1.0,0.0,1.0,0.07,0.0,0.02,0.0,0.0,1
15159,0.0,1.08e-05,0.003854025,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.182352941,1.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0
33401,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
41358,1.23e-05,7.56e-05,2.8e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.417647059,0.656862745,0.45,0.05,0.01,0.01,0.0,0.0,0.03,0.03,0
46842,0.0,1.79e-05,4.23e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.484313725,0.484313725,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
19123,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
33057,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
39419,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.491193738,0.05351682,1.0,1.0,0.0,0.0,0.06,0.05,0.0,1.0,0.068627451,0.07,0.055,0.0,0.0,1.0,1.0,0.0,0.0,1
19506,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
10221,0.0,1.11e-05,0.000145943,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.012720157,0.019877676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025490196,1.0,1.0,0.0,0.155,0.01,0.0,0.0,0.0,0.0,0
15501,0.0,5.38e-05,2.78e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.004587156,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.249019608,0.964705882,0.97,0.03,0.02,0.015,0.0,0.0,0.0,0.0,0
12534,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.491193738,0.042813456,1.0,1.0,0.0,0.0,0.05,0.07,0.0,1.0,0.054901961,0.055,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
19529,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
45796,0.0,1.29e-05,5.49e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.040117417,0.074923547,0.0,0.0,0.0,0.0,1.0,0.0,0.08,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31196,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1398,2.47e-05,1.07e-05,5.75e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.002935421,0.010703364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015686275,1.0,1.0,0.0,0.25,0.02,0.0,0.0,0.0,0.0,0
35473,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.498043053,0.032110092,1.0,1.0,0.0,0.0,0.04,0.06,0.0,1.0,0.039215686,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
1035,0.0,1.11e-05,0.000331185,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.004892368,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.021568627,1.0,1.0,0.0,0.185,0.06,0.0,0.0,0.0,0.0,0
53588,0.0,1.22e-05,0.000274837,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.005870841,0.010703364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34224,0.0,1.15e-05,0.000216059,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.02446184,0.041284404,0.0,0.0,0.0,0.0,1.0,0.0,0.135,0.143137255,1.0,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0
3924,0.0,1.4e-05,0.000483565,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.008806262,0.021406728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.039215686,1.0,1.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0
11200,0.0,1.54e-05,0.001533341,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.006849315,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.143137255,1.0,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0
9792,0.0,1.16e-05,0.000168619,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.021526419,0.036697248,0.0,0.0,0.0,0.0,1.0,0.0,0.095,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5785,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.443248532,0.0382263,1.0,1.0,0.0,0.0,0.06,0.065,0.0,1.0,0.049019608,0.045,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
22275,0.0,1.52e-05,9.28e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.022504892,0.035168196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.131372549,1.0,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0
53759,0.0,1.29e-05,0.00010528,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.016634051,0.044342508,0.0,0.0,0.0,0.0,1.0,0.0,0.145,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34270,0.0,1.74e-05,9.25e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.012720157,0.019877676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58627451,1.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0
4185,3.7e-05,5.82e-05,2.78e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.006116208,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.88627451,0.498039216,0.52,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0
5503,0.0,2.06e-05,0.000270447,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.03816047,0.059633028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34134,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3581,0.0,1.61e-05,0.000213715,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.009784736,0.018348624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.884313725,0.885,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
21098,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.998043053,1.559633028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
16851,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
56201,0.0,1.61e-05,0.000202292,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.002935421,0.012232416,0.0,0.0,0.0,0.0,1.0,0.0,0.05,1.0,0.996078431,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
33015,0.0,1.43e-05,0.000135202,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.006849315,0.033639144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01372549,1.0,1.0,0.0,0.29,0.02,0.0,0.0,0.0,0.0,0
10726,0.0,1.08e-05,0.000694509,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.004892368,0.00764526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.976470588,1.0,1.0,0.0,0.0,0.015,0.0,0.0,0.01,0.01,0
12548,0.0,1.15e-05,0.00023801,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.008806262,0.021406728,0.0,0.0,0.0,0.0,1.0,0.0,0.29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23549,0.0,6.23e-05,2.61e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.354901961,0.447058824,0.57,0.055,0.01,0.02,0.0,0.0,0.0,0.0,0
18192,0.0,1.59e-05,0.000182813,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.02293578,0.0,0.0,0.0,0.0,1.0,0.0,0.27,0.425490196,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
48759,0.0,1.37e-05,4.94e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.013761468,0.0,0.0,0.0,0.0,1.0,0.0,0.065,0.021568627,1.0,1.0,0.0,0.185,0.05,0.0,0.01,0.0,0.0,0
34047,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
20409,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.998043053,1.559633028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
6172,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.464774951,0.036697248,1.0,1.0,0.0,0.0,0.055,0.06,0.0,1.0,0.047058824,0.045,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1
14399,0.0,1.32e-05,8.58e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.045988258,0.071865443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6653,0.0,1.01e-05,0.000168448,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.003913894,0.009174312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.064705882,1.0,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,0
29411,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30631,0.0,1.84e-05,4.74e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.032110092,0.0,0.0,0.0,0.0,1.0,0.0,0.19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21774,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
16680,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
24681,0.0,1.11e-05,4.08e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.03816047,0.120795107,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26983,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
9774,0.0,1.13e-05,0.000178976,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16025,0.0,1.67e-05,0.000232341,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.008806262,0.013761468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.476470588,1.0,1.0,0.0,0.01,0.035,0.0,0.0,0.0,0.0,0
29397,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3699,0.0,1.21e-05,0.000222538,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.029051988,0.0,0.0,0.0,0.0,1.0,0.0,0.21,0.398039216,1.0,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0
10006,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
9255,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
38403,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.499021526,0.02293578,1.0,1.0,0.0,0.0,0.03,0.055,0.0,1.0,0.029411765,0.03,0.055,0.0,0.0,1.0,1.0,0.0,0.0,1
20801,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
14775,0.0,2.68e-06,3.58e-06,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.007827789,0.021406728,0.0,0.0,0.0,0.0,1.0,0.0,0.155,0.380392157,0.125490196,0.76,0.03,0.09,0.0,0.0,0.0,0.0,0.0,1
5994,0.0,1.08e-05,7.69e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.016634051,0.025993884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.198039216,1.0,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0
40428,0.0,5.46e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.002935421,0.004587156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.264705882,0.265,0.03,0.26,0.0,0.0,0.0,0.0,0.0,0
5053,0.0,1.54e-05,4.37e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.044031311,0.133027523,0.0,0.0,0.0,0.0,1.0,0.0,0.09,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36465,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.01372549,1.0,1.0,0.0,0.29,0.22,0.0,0.0,1.0,0.92,0
37460,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.021568627,1.0,1.0,0.0,0.185,0.12,0.0,0.0,1.0,0.98,0
423,0.0,1.24e-05,0.000172967,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.005870841,0.013761468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.045098039,0.788235294,1.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0,0
1047,0.0,1.12e-05,0.000166019,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.080392157,1.0,1.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0
15560,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.998043053,1.559633028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1441,0.0,1.71e-05,0.000200118,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.003913894,0.006116208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.021568627,1.0,1.0,0.0,0.185,0.05,0.0,0.0,0.0,0.0,0
48768,0.0,1.2e-05,0.000177357,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.018590998,0.0382263,0.0,0.0,0.0,0.0,1.0,0.0,0.24,0.233333333,1.0,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0
30693,0.0,1.39e-05,0.000358294,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.006849315,0.010703364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07254902,1.0,1.0,0.0,0.115,0.02,0.0,0.0,0.0,0.0,0
50566,0.0,1.76e-05,0.000120412,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.014677104,0.050458716,0.0,0.0,0.0,0.0,1.0,0.0,0.26,0.096078431,1.0,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0
12445,0.0,1.13e-05,0.0001277,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.017612524,0.035168196,0.0,0.0,0.0,0.0,1.0,0.0,0.07,0.068627451,1.0,1.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0
20273,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
26352,0.0,1.25e-05,0.000106729,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9731,0.0,1.16e-05,8.48e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.040117417,0.065749235,0.0,0.0,0.0,0.0,1.0,0.0,0.095,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52661,0.0,1.69e-05,0.000104385,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.02446184,0.041284404,0.0,0.0,0.0,0.0,1.0,0.0,0.145,0.049019608,1.0,1.0,0.0,0.08,0.02,0.0,0.01,0.0,0.0,0
3369,0.0,1.12e-05,0.000136992,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.028375734,0.044342508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28627451,1.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
24321,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
52317,0.0,1.52e-05,7.89e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.029051988,0.0,0.0,0.0,0.0,1.0,0.0,0.315,0.088235294,1.0,1.0,0.0,0.045,0.04,0.0,0.0,0.0,0.0,0
2970,0.0,1.29e-05,2.59e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.025440313,0.039755352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.482352941,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
12648,0.0,1.52e-05,0.000513742,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.018590998,0.029051988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.037254902,1.0,1.0,0.0,0.105,0.04,0.0,0.0,0.0,0.0,0
53617,0.0,1.54e-05,0.000202846,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.044031311,0.068807339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31134,0.0,1.14e-05,0.000107156,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.011741683,0.0382263,0.0,0.0,0.0,0.0,1.0,0.0,0.225,0.178431373,1.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0
5617,0.0,1.75e-05,0.000220875,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.006849315,0.013761468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.123529412,1.0,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0
24468,0.0,1.16e-05,8.04e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.045988258,0.077981651,0.0,0.0,0.0,0.0,1.0,0.0,0.085,0.315686275,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
31331,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
11557,0.0,1.9e-05,0.000204082,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.02446184,0.05351682,0.0,0.0,0.0,0.0,1.0,0.0,0.145,0.143137255,1.0,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0
36735,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.395303327,0.029051988,1.0,1.0,0.0,0.0,0.06,0.06,0.0,1.0,0.023529412,0.025,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
46108,0.0,1.23e-05,0.000170452,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.100917431,0.0,0.0,0.0,0.0,1.0,0.0,0.065,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7858,0.0,2.34e-06,6.22e-06,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.12035225,0.188073394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.988235294,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
7058,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.350293542,0.03058104,1.0,1.0,0.0,0.0,0.06,0.07,0.0,1.0,0.039215686,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
1329,0.0,1.17e-05,0.000101146,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.02446184,0.064220183,0.0,0.0,0.0,0.0,1.0,0.0,0.09,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5721,0.0,1.12e-05,0.000382589,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.026418787,0.088685015,0.0,0.0,0.0,0.0,1.0,0.0,0.055,0.205882353,1.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0
17499,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
11574,0.0,1.49e-05,8.98e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.026418787,0.041284404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.052941176,1.0,1.0,0.0,0.075,0.02,0.0,0.01,0.0,0.0,0
24222,0.0,1.71e-05,0.000519283,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.076470588,1.0,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0
16291,0.0,1.07e-05,6.06e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.049902153,0.085626911,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0.194117647,1.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0
4894,0.0,1.61e-05,2.79e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.006849315,0.099388379,0.0,0.0,0.0,0.0,1.0,0.0,0.14,0.645098039,1.0,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0
